Image,Name,employerprofile_ratingcontainer_n4hxe,jobcard_seolink_wdqhz_URL,jobcard_seolink_wdqhz,Location,Salary,Description,Salary1,jobcard_easyapply_eiob,Description2,jobcard_listingage_kuaxz
https://media.glassdoor.com/sql/11131/pga-tour-squarelogo.png,PGA Tour,4.1,"https://www.glassdoor.com/job-listing/manager-marketing-strategy-execution-pga-tour-JV_IC1154104_KO0,36_KE37,45.htm?jl=1009008714689",Manager Marketing Strategy & Execution,"Ponte Vedra Beach, FL",,Work in tandem with tournament sales teams to develop B2B marketing campaigns that collect leads and drive sales of hospitality suites and venues.…,,,marketing,27d
,Functional Sweets,,"https://www.glassdoor.com/job-listing/freelance-content-creator-functional-sweets-JV_KO0,25_KE26,43.htm?jl=1009044114810",Freelance Content Creator,Remote,,"Get paid per video: ~$100-750/month on average, depending on quality and quantity of content. Gain invaluable experience in the UGC and Organic Content spaces……",,Easy Apply,,5d
,Consumer Products Games & Publishing,,"https://www.glassdoor.com/job-listing/marketing-manager-disney-games-consumer-products-games-publishing-JV_IC1146787_KO0,30_KE31,65.htm?jl=1009030172466",Marketing Manager - Disney Games,"Glendale, CA",$112K - $150K (Employer est.),Goal-oriented strategic/creative thinker with a proven track record of taking ownership and driving results. Working knowledge of 3rd party tools used to source……,(Employer est.),,,14d
https://media.glassdoor.com/sql/489881/ecoatm-squarelogo-1502228053880.png,ecoATM Gazelle,3.5,"https://www.glassdoor.com/job-listing/head-of-ecommerce-marketing-ecoatm-gazelle-JV_KO0,27_KE28,42.htm?jl=1008974238720",Head of eCommerce Marketing,United States,$200K - $250K (Employer est.),Bachelor’s degree in marketing or related business field. At least 10 years of progressive experience in related field.…,(Employer est.),Easy Apply,marketing,30d+
https://media.glassdoor.com/sql/1349923/socialfix-media-squarelogo-1572601484412.png,Socialfix,3.1,"https://www.glassdoor.com/job-listing/marketing-project-manager-full-time-socialfix-JV_KO0,35_KE36,45.htm?jl=1007970454685",Marketing Project Manager - Full Time,Remote,,"Work with social media, design, web, and advertising teams to fulfill client requirements, deliverables, and milestones.…",,,,30d+
https://media.glassdoor.com/sql/9079/google-squarelogo-1441130773284.png,Google,4.4,"https://www.glassdoor.com/job-listing/manager-research-and-insights-marketing-google-JV_IC1138213_KO0,39_KE40,46.htm?jl=1009042800588","Manager, Research and Insights, Marketing","Washington, DC",,"Lead the research process from start to finish including designing an effective brief, managing Requests for Proposal (RFPs), onboarding research agencies,……",,,,6d
,Take One Daily Media,,"https://www.glassdoor.com/job-listing/paid-ads-manager-take-one-daily-media-JV_KO0,16_KE17,37.htm?jl=1009042336204",Paid Ads Manager,United States,$30.00 Per Hour (Employer est.),Oversee the design and content of an advertising campaign to ensure it meets the target audience's needs. We are looking for an experienced and Senior Paid Ads……,(Employer est.),Easy Apply,,6d
https://media.glassdoor.com/sql/4369242/danessa-myricks-beauty-squarelogo-1627456486417.png,Danessa Myricks Beauty,,"https://www.glassdoor.com/job-listing/e-commerce-manager-danessa-myricks-beauty-JV_IC1132245_KO0,18_KE19,41.htm?jl=1009048088096",E-Commerce Manager,"Farmingdale, NY",$83K - $120K (Employer est.),Partner with dev agency on optimizing and updating website tools & strategies to best reflect brand priorities. Site merchandising & site upkeep/maintenance.…,(Employer est.),Easy Apply,,1d
https://media.glassdoor.com/sql/874370/accent-consulting-services-squarelogo-1503993783854.png,Accent Consulting,3.9,"https://www.glassdoor.com/job-listing/marketing-manager-accent-consulting-JV_IC1145102_KO0,17_KE18,35.htm?jl=1009049662957",Marketing Manager,"Lafayette, IN",$60K - $70K (Employer est.),"Act as a thought leader within the marketing field, bringing innovative ideas and industry insights to the team. Strong understanding of B2B marketing.…",(Employer est.),Easy Apply,marketing,24h
,Rolling Suds Home Office,,"https://www.glassdoor.com/job-listing/sr-marketing-manager-rolling-suds-home-office-JV_KO0,20_KE21,45.htm?jl=1009030622273",Sr Marketing Manager,Remote,,"Strategic Planning: Working with the VP of Marketing, develop and implement comprehensive marketing strategies to support the company's aggressive growth goals,……",,Easy Apply,Marketing,13d
,QuickNode,3.9,"https://www.glassdoor.com/job-listing/marketing-operations-manager-quicknode-JV_KO0,28_KE29,38.htm?jl=1009020891542",Marketing Operations Manager,Remote,$117K - $130K (Employer est.),Collaborate with the marketing team to develop comprehensive marketing strategies that align with business objectives and target audiences in the blockchain……,(Employer est.),Easy Apply,marketing,19d
https://media.glassdoor.com/sql/2293/intuit-squareLogo-1661448829538.png,Intuit,4.4,"https://www.glassdoor.com/job-listing/senior-marketing-manager-ic-intuit-JV_IC1147431_KO0,27_KE28,34.htm?jl=1009038312767",Senior Marketing Manager IC,"Mountain View, CA",$140K - $180K (Glassdoor est.),"Assess and develop strategies to address key business problems in the customer lifecycle – e.g., design multi-channel campaigns to drive customers to the Aha……",(Glassdoor est.),,,8d
,Xamtac Consulting,,"https://www.glassdoor.com/job-listing/email-marketing-specialist-xamtac-consulting-JV_KO0,26_KE27,44.htm?jl=1009005812651",Email Marketing Specialist,Remote,$10K - $39K (Employer est.),"Content Creation: Collaborate with the content team to design emails that align with brand voice and style, as tailored by the Xamtac AI.…",(Employer est.),Easy Apply,,27d
,Orbit Investments,,"https://www.glassdoor.com/job-listing/marketing-virtual-event-manager-orbit-investments-JV_KO0,31_KE32,49.htm?jl=1009009217820",Marketing Virtual Event Manager,Remote,$45K - $60K (Employer est.),"Managing the daily event calendar and scheduling speakers, guests, and case studies. Researching and tracking down students for live case studies/testimonials……",(Employer est.),Easy Apply,,26d
https://media.glassdoor.com/sql/1163/balchem-squarelogo-1426167766983.png,Balchem Corporation,3.5,"https://www.glassdoor.com/job-listing/senior-marketing-communications-manager-balchem-corporation-JV_IC1126886_KO0,39_KE40,59.htm?jl=1009042996141",Senior Marketing Communications Manager,"Montvale, NJ",$81K - $130K (Glassdoor est.),"Proficiency in digital marketing tools and platforms, including social media management, email marketing, and analytics. A Master's degree is a plus.…",(Glassdoor est.),Easy Apply,marketing,6d
https://media.glassdoor.com/sql/5941943/higg-squareLogo-1686589846722.png,Worldly,,"https://www.glassdoor.com/job-listing/marketing-campaign-specialist-worldly-JV_KO0,29_KE30,37.htm?jl=1009009832882",Marketing Campaign Specialist,Remote,,"Through strategic and meaningful customer relationships, Worldly provides key insights around supplier performance, product impact, trends analysis, and……",,Easy Apply,,26d
https://media.glassdoor.com/sql/2324030/absencesoft-squareLogo-1635401969003.png,AbsenceSoft LLC,4.0,"https://www.glassdoor.com/job-listing/channel-marketing-manager-absencesoft-llc-JV_KO0,25_KE26,41.htm?jl=1008980818967",Channel Marketing Manager,Remote,$90K - $110K (Employer est.),AbsenceSoft is seeking a Channel Marketing Manager to support partner and channel enablement efforts with the goal of driving increased revenue and share……,(Employer est.),Easy Apply,Marketing,30d+
https://media.glassdoor.com/sql/767297/reveleer-squarelogo-1566418703262.png,Reveleer,4.6,"https://www.glassdoor.com/job-listing/field-marketing-manager-reveleer-JV_KO0,23_KE24,32.htm?jl=1008935967559",Field Marketing Manager,United States,$80K - $90K (Employer est.),"Own strategy, development, and successful execution of targeted marketing plans that include but are not limited to field events, user events, industry events……",(Employer est.),Easy Apply,marketing,30d+
https://media.glassdoor.com/sql/3050511/olipop-squarelogo-1570029233932.png,OLIPOP,5.0,"https://www.glassdoor.com/job-listing/shopper-trade-marketing-manager-olipop-JV_IC1147380_KO0,31_KE32,38.htm?jl=1009044195776",Shopper & Trade Marketing Manager,"Oakland, CA",$85K (Employer est.),"Submit creative marketing asset requests to design and manage content. Execute omnichannel shopper activations to generate awareness, trial and loyalty,……",(Employer est.),Easy Apply,marketing,5d
https://media.glassdoor.com/sql/83/baxter-squareLogo-1618773710645.png,BAXTER,3.6,"https://www.glassdoor.com/job-listing/senior-manager-marketing-new-product-baxter-JV_IC1128821_KO0,36_KE37,43.htm?jl=1008974717132","Senior Manager Marketing, New Product","Deerfield, IL",$128K - $176K (Employer est.),"Plan product promotion tactics, develop the scheme, forms, methods and technology of promotion (action plan, media plan), to implement the terms of the……",(Employer est.),,,30d+
https://media.glassdoor.com/sql/839195/6sense-squarelogo-1419632651178.png,6sense,4.5,"https://www.glassdoor.com/job-listing/senior-field-marketing-manager-6sense-JV_KO0,30_KE31,37.htm?jl=1009048128181",Senior Field Marketing Manager,United States,$98K - $150K (Employer est.),Budget Management: Effectively manage the field marketing budget to ensure the best ROI for marketing activities and campaigns.…,(Employer est.),Easy Apply,marketing,1d
https://media.glassdoor.com/sql/2305919/eightfold-squarelogo-1541427851226.png,Eightfold.AI,3.4,"https://www.glassdoor.com/job-listing/procurement-manager-marketing-and-events-eightfold-ai-JV_KO0,40_KE41,53.htm?jl=1009049644531",Procurement Manager - Marketing and Events,United States,,"Bachelor’s degree in Business, Supply Chain Management, or a related field (Master’s degree preferred). This person will work closely with senior leadership and……",,,,24h
,HYYYPE,,"https://www.glassdoor.com/job-listing/freelancer-influencer-marketing-manager-hyyype-JV_KO0,39_KE40,46.htm?jl=1009010262724","Freelancer, Influencer Marketing Manager",United States,$25.00 Per Hour (Employer est.),A minimum of 2 years of experience in influencer marketing or a related field. Proficiency in social media platforms and understanding of how to leverage them……,(Employer est.),Easy Apply,marketing,25d
https://media.glassdoor.com/sql/4202/four-seasons-squareLogo-1677009796537.png,Four Seasons,4.0,"https://www.glassdoor.com/job-listing/digital-marketing-manager-four-seasons-JV_KO0,25_KE26,38.htm?jl=1009044448560",Digital Marketing Manager,United States,,"The Digital Marketing Manager supports the Director of Marketing and Director of Public Relations to execute strategies in digital marketing, social and……",,,Marketing,5d
,Data Ninjas Inc.,,"https://www.glassdoor.com/job-listing/marketing-manager-data-ninjas-inc-JV_KO0,17_KE18,33.htm?jl=1008930698995",Marketing Manager,United States,$25.00 - $30.00 Per Hour (Employer est.),"Plan our monthly content calendar, used for our social, email and paid search. Ability to create emails and content for organic and paid search.…",(Employer est.),Easy Apply,,30d+
,Starts With Change Ltd.,,"https://www.glassdoor.com/job-listing/remote-business-marketing-associate-starts-with-change-ltd-JV_IC1146562_KO0,35_KE36,58.htm?jl=1008907851719",Remote Business Marketing Associate,"California City, CA",,Conduct outbound phone calls and daily interviews with qualified applicants. Develop and implement a robust marketing strategy on a daily basis.…,,Easy Apply,marketing,30d+
https://media.glassdoor.com/sql/5676945/gridline-squarelogo-1646650566490.png,"Gridline, LLC",5.0,"https://www.glassdoor.com/job-listing/content-marketing-manager-gridline-llc-JV_IC1155583_KO0,25_KE26,38.htm?jl=1009012770393",Content Marketing Manager,"Atlanta, GA",$66K - $100K (Glassdoor est.),"Create and deploy high quality, engaging content across text, interactive digital, audio, video, and social platforms. Master’s degree a plus.…",(Glassdoor est.),,,23d
https://media.glassdoor.com/sql/1651/microsoft-squarelogo-1479856042252.png,Microsoft,4.3,"https://www.glassdoor.com/job-listing/senior-integrated-marketing-manager-microsoft-JV_IC1150499_KO0,35_KE36,45.htm?jl=1009024654237",Senior Integrated Marketing Manager,"Redmond, WA",$101K - $195K (Employer est.),"Bachelor's Degree in Business, Marketing, Communications, Economics, Public Relations, or related field AND 3+ years integrated marketing (e.g., digital,……",(Employer est.),,Marketing,16d
https://media.glassdoor.com/sql/2396829/ada-squareLogo-1636371200961.png,Ada Inc.,3.3,"https://www.glassdoor.com/job-listing/marketing-automation-manager-ada-inc-JV_KO0,28_KE29,36.htm?jl=1009021594374",Marketing Automation Manager,Remote,$91K - $139K (Employer est.),Process Optimization: Will own the development and optimization of the marketing process and ensure that marketing teams (especially the Demand Generation team)……,(Employer est.),,marketing,19d
https://media.glassdoor.com/sql/3151907/pethonesty-squarelogo-1629464494583.png,"PetHonesty, LLC",3.9,"https://www.glassdoor.com/job-listing/marketing-analytics-manager-pethonesty-llc-JV_IC1139761_KO0,27_KE28,42.htm?jl=1008885599565",Marketing Analytics Manager,"Austin, TX",$87K - $128K (Glassdoor est.),"After watching their own family pets suffer the consequences of toxic conventional dog treats and struggle with health issues like allergies, itchy skin, joint……",(Glassdoor est.),Easy Apply,,30d+
https://media.glassdoor.com/sql/303641/harvard-business-publishing-squareLogo-1658492266699.png,Harvard Business Publishing,3.5,"https://www.glassdoor.com/job-listing/customer-success-marketing-manager-temporary-harvard-business-publishing-JV_KO0,44_KE45,72.htm?jl=1009036029101",Customer Success Marketing Manager (Temporary),Remote,$45.00 - $55.00 Per Hour (Employer est.),"The successful candidate will focus on envisioning, creating and maintaining up-to-date tools and programs and campaigns that support our global clients’ needs……",(Employer est.),,,9d
